id,journal_name,crawl_date,paper_count
00346527,Review of Economic Studies,2025-11-21,1
00031224,American Sociological Review,2025-11-21,0
03600572,Annual Review of Sociology,2025-11-21,0
02667215,European Sociological Review,2025-11-21,6
00377732,Social Forces,2025-11-21,3
00491241,Sociological Methods & Research,2025-11-21,0
14616696,European Societies,2025-11-21,0
00027162,Annals of the American Academy of Political and Social Science,2025-11-21,0
00280836,Nature,2025-11-21,0
23973374,Nature Human Behaviour,2025-11-21,16
00278424,PNAS,2025-11-21,8
00368075,Science,2025-11-21,2
23752548,Science Advances,2025-11-21,3
14751461,Socio-Economic Review,2025-11-21,2
2214594X,Comparative Migration Studies,2025-11-21,1
01419870,Ethnic and Racial Studies,2025-11-21,6
00207985,International Migration,2025-11-21,2
01979183,International Migration Review,2025-11-21,4
1369183X,Journal of Ethnic and Migration Studies,2025-11-21,4
09516328,Journal of Refugee Studies,2025-11-21,3
15448444,Population Space and Place,2025-11-21,12
20566085,Journal of Race Ethnicity and Politics,2025-11-21,0
09521895,Governance,2025-11-21,4
13501763,Journal of European Public Policy,2025-11-21,7
10531858,Journal of Public Administration Research and Theory,2025-11-21,0
0143814X,Journal of Public Policy,2025-11-21,2
00333298,Public Administration,2025-11-21,1
00333352,Public Administration Review,2025-11-21,1
14719037,Public Management Review,2025-11-21,3
17485983,Regulation & Governance,2025-11-21,1
19312458,Communication Methods and Measures,2025-11-21,0
00936502,Communication Research,2025-11-21,1
21670811,Digital Journalism,2025-11-21,3
03603989,Human Communication Research,2025-11-21,1
1369118X,"Information, Communication & Society",2025-11-21,12
21976775,Internet Policy Review,2025-11-21,9
00219916,Journal of Communication,2025-11-21,1
01634437,"Media, Culture & Society",2025-11-21,2
10584609,Political Communication,2025-11-21,1
20563051,Social Media + Society,2025-11-21,0
03085961,Telecommunications Policy,2025-11-21,7
26624435,Communications Earth & Environment,2025-11-21,3
17489326,Environmental Research Letters,2025-11-21,8
01650009,Climatic Change,2025-11-21,3
1758678X,Nature Climate Change,2025-11-21,0
09644016,Environmental Politics,2025-11-21,3
15263800,Global Environmental Politics,2025-11-21,0
14693062,Climate Policy,2025-11-21,0
09593780,Global Environmental Change: Human and Policy Dimensions,2025-11-21,1
00925853,American Journal of Political Science,2025-11-14,1
00030554,American Political Science Review,2025-11-14,2
10942939,Annual Review of Political Science,2025-11-14,0
00071234,British Journal of Political Science,2025-11-14,4
00104140,Comparative Political Studies,2025-11-14,2
00104159,Comparative Politics,2025-11-14,0
02613794,Electoral Studies,2025-11-14,1
03044130,European Journal of Political Research,2025-11-14,5
00208183,International Organization,2025-11-14,0
01622889,International Security,2025-11-14,0
00208833,International Studies Quarterly,2025-11-14,3
00220027,Journal of Conflict Resolution,2025-11-14,2
20522630,Journal of Experimental Political Science,2025-11-14,0
00223433,Journal of Peace Research,2025-11-14,0
09516298,Journal of Theoretical Politics,2025-11-14,0
03629805,Legislative Studies Quarterly,2025-11-14,2
10490965,PS: Political Science & Politics,2025-11-14,11
13540688,Party Politics,2025-11-14,2
10471987,Political Analysis,2025-11-14,0
01909320,Political Behavior,2025-11-14,9
09626298,Political Geography,2025-11-14,1
0162895X,Political Psychology,2025-11-14,0
20498470,Political Science Research and Methods,2025-11-14,2
00485829,Public Choice,2025-11-14,1
0033362X,Public Opinion Quarterly,2025-11-14,2
15540626,Quarterly Journal of Political Science,2025-11-14,0
20531680,Research & Politics,2025-11-14,0
00223816,Journal of Politics,2025-11-14,6
01402382,West European Politics,2025-11-14,0
00438871,World Politics,2025-11-14,0
15375927,Perspectives on Politics,2025-11-14,3
19457782,AEJ: Applied Economics,2025-11-14,0
19457731,AEJ: Economic Policy,2025-11-14,0
00028282,American Economic Review,2025-11-14,0
19411383,Annual Review of Economics,2025-11-14,0
00129682,Econometrica,2025-11-14,0
00130133,Economic Journal,2025-11-14,5
02664658,Economic Policy,2025-11-14,5
00142921,European Economic Review,2025-11-14,1
03044076,Journal of Econometrics,2025-11-14,3
00220515,Journal of Economic Literature,2025-11-14,0
08953309,Journal of Economic Perspectives,2025-11-14,0
00223808,Journal of Political Economy,2025-11-14,0
00472727,Journal of Public Economics,2025-11-14,5
15424766,Journal of the European Economic Association,2025-11-14,0
00346535,Review of Economics and Statistics,2025-11-14,0
00335533,Quarterly Journal of Economics,2025-11-14,0
00346527,Review of Economic Studies,2025-11-14,4
00031224,American Sociological Review,2025-11-14,0
03600572,Annual Review of Sociology,2025-11-14,0
02667215,European Sociological Review,2025-11-14,4
00377732,Social Forces,2025-11-14,9
00491241,Sociological Methods & Research,2025-11-14,0
14616696,European Societies,2025-11-14,0
00027162,Annals of the American Academy of Political and Social Science,2025-11-14,0
00280836,Nature,2025-11-14,1
23973374,Nature Human Behaviour,2025-11-14,2
00278424,PNAS,2025-11-14,3
00368075,Science,2025-11-14,0
23752548,Science Advances,2025-11-14,7
14751461,Socio-Economic Review,2025-11-14,3
2214594X,Comparative Migration Studies,2025-11-14,0
01419870,Ethnic and Racial Studies,2025-11-14,5
00207985,International Migration,2025-11-14,4
01979183,International Migration Review,2025-11-14,7
1369183X,Journal of Ethnic and Migration Studies,2025-11-14,8
09516328,Journal of Refugee Studies,2025-11-14,3
15448444,Population Space and Place,2025-11-14,1
20566085,Journal of Race Ethnicity and Politics,2025-11-14,7
09521895,Governance,2025-11-14,4
13501763,Journal of European Public Policy,2025-11-14,2
10531858,Journal of Public Administration Research and Theory,2025-11-14,0
0143814X,Journal of Public Policy,2025-11-14,2
00333298,Public Administration,2025-11-14,1
00333352,Public Administration Review,2025-11-14,0
14719037,Public Management Review,2025-11-14,1
17485983,Regulation & Governance,2025-11-14,2
19312458,Communication Methods and Measures,2025-11-14,0
00936502,Communication Research,2025-11-14,1
21670811,Digital Journalism,2025-11-14,0
03603989,Human Communication Research,2025-11-14,2
1369118X,"Information, Communication & Society",2025-11-14,4
21976775,Internet Policy Review,2025-11-14,0
00219916,Journal of Communication,2025-11-14,1
01634437,"Media, Culture & Society",2025-11-14,2
10584609,Political Communication,2025-11-14,1
20563051,Social Media + Society,2025-11-14,1
03085961,Telecommunications Policy,2025-11-14,2
26624435,Communications Earth & Environment,2025-11-14,2
17489326,Environmental Research Letters,2025-11-14,3
01650009,Climatic Change,2025-11-14,3
1758678X,Nature Climate Change,2025-11-14,0
09644016,Environmental Politics,2025-11-14,2
15263800,Global Environmental Politics,2025-11-14,2
14693062,Climate Policy,2025-11-14,1
09593780,Global Environmental Change: Human and Policy Dimensions,2025-11-14,1
00925853,American Journal of Political Science,2025-11-07,2
00030554,American Political Science Review,2025-11-07,1
10942939,Annual Review of Political Science,2025-11-07,0
00071234,British Journal of Political Science,2025-11-07,10
00104140,Comparative Political Studies,2025-11-07,3
00104159,Comparative Politics,2025-11-07,1
02613794,Electoral Studies,2025-11-07,2
03044130,European Journal of Political Research,2025-11-07,1
00208183,International Organization,2025-11-07,1
01622889,International Security,2025-11-07,0
00208833,International Studies Quarterly,2025-11-07,0
00220027,Journal of Conflict Resolution,2025-11-07,0
20522630,Journal of Experimental Political Science,2025-11-07,0
00223433,Journal of Peace Research,2025-11-07,3
09516298,Journal of Theoretical Politics,2025-11-07,0
03629805,Legislative Studies Quarterly,2025-11-07,1
10490965,PS: Political Science & Politics,2025-11-07,0
13540688,Party Politics,2025-11-07,2
10471987,Political Analysis,2025-11-07,0
01909320,Political Behavior,2025-11-07,1
09626298,Political Geography,2025-11-07,5
0162895X,Political Psychology,2025-11-07,3
20498470,Political Science Research and Methods,2025-11-07,0
00485829,Public Choice,2025-11-07,1
0033362X,Public Opinion Quarterly,2025-11-07,1
15540626,Quarterly Journal of Political Science,2025-11-07,4
20531680,Research & Politics,2025-11-07,0
00223816,Journal of Politics,2025-11-07,7
01402382,West European Politics,2025-11-07,0
00438871,World Politics,2025-11-07,0
15375927,Perspectives on Politics,2025-11-07,7
19457782,AEJ: Applied Economics,2025-11-07,0
19457731,AEJ: Economic Policy,2025-11-07,0
00028282,American Economic Review,2025-11-07,0
19411383,Annual Review of Economics,2025-11-07,0
00129682,Econometrica,2025-11-07,0
00130133,Economic Journal,2025-11-07,6
02664658,Economic Policy,2025-11-07,0
00142921,European Economic Review,2025-11-07,6
03044076,Journal of Econometrics,2025-11-07,1
00220515,Journal of Economic Literature,2025-11-07,0
08953309,Journal of Economic Perspectives,2025-11-07,11
00223808,Journal of Political Economy,2025-11-07,1
00472727,Journal of Public Economics,2025-11-07,5
15424766,Journal of the European Economic Association,2025-11-07,0
00346535,Review of Economics and Statistics,2025-11-07,0
00335533,Quarterly Journal of Economics,2025-11-07,2
00346527,Review of Economic Studies,2025-11-07,0
00031224,American Sociological Review,2025-11-07,0
03600572,Annual Review of Sociology,2025-11-07,0
02667215,European Sociological Review,2025-11-07,0
00377732,Social Forces,2025-11-07,4
00491241,Sociological Methods & Research,2025-11-07,0
14616696,European Societies,2025-11-07,0
00027162,Annals of the American Academy of Political and Social Science,2025-11-07,0
00280836,Nature,2025-11-07,0
23973374,Nature Human Behaviour,2025-11-07,0
00278424,PNAS,2025-11-07,5
00368075,Science,2025-11-07,1
23752548,Science Advances,2025-11-07,3
14751461,Socio-Economic Review,2025-11-07,0
2214594X,Comparative Migration Studies,2025-11-07,1
01419870,Ethnic and Racial Studies,2025-11-07,4
00207985,International Migration,2025-11-07,2
01979183,International Migration Review,2025-11-07,1
1369183X,Journal of Ethnic and Migration Studies,2025-11-07,13
09516328,Journal of Refugee Studies,2025-11-07,0
15448444,Population Space and Place,2025-11-07,3
20566085,Journal of Race Ethnicity and Politics,2025-11-07,0
09521895,Governance,2025-11-07,2
13501763,Journal of European Public Policy,2025-11-07,3
10531858,Journal of Public Administration Research and Theory,2025-11-07,0
0143814X,Journal of Public Policy,2025-11-07,1
00333298,Public Administration,2025-11-07,0
00333352,Public Administration Review,2025-11-07,3
14719037,Public Management Review,2025-11-07,4
17485983,Regulation & Governance,2025-11-07,3
19312458,Communication Methods and Measures,2025-11-07,0
00936502,Communication Research,2025-11-07,0
21670811,Digital Journalism,2025-11-07,2
03603989,Human Communication Research,2025-11-07,1
1369118X,"Information, Communication & Society",2025-11-07,4
21976775,Internet Policy Review,2025-11-07,0
00219916,Journal of Communication,2025-11-07,0
01634437,"Media, Culture & Society",2025-11-07,2
10584609,Political Communication,2025-11-07,1
20563051,Social Media + Society,2025-11-07,1
03085961,Telecommunications Policy,2025-11-07,2
26624435,Communications Earth & Environment,2025-11-07,0
17489326,Environmental Research Letters,2025-11-07,3
01650009,Climatic Change,2025-11-07,3
1758678X,Nature Climate Change,2025-11-07,3
09644016,Environmental Politics,2025-11-07,0
15263800,Global Environmental Politics,2025-11-07,0
14693062,Climate Policy,2025-11-07,4
09593780,Global Environmental Change: Human and Policy Dimensions,2025-11-07,1
00925853,American Journal of Political Science,2025-10-31,0
00030554,American Political Science Review,2025-10-31,2
10942939,Annual Review of Political Science,2025-10-31,0
00071234,British Journal of Political Science,2025-10-31,11
00104140,Comparative Political Studies,2025-10-31,4
00104159,Comparative Politics,2025-10-31,0
02613794,Electoral Studies,2025-10-31,2
03044130,European Journal of Political Research,2025-10-31,1
00208183,International Organization,2025-10-31,0
01622889,International Security,2025-10-31,6
00208833,International Studies Quarterly,2025-10-31,0
00220027,Journal of Conflict Resolution,2025-10-31,3
20522630,Journal of Experimental Political Science,2025-10-31,2
00223433,Journal of Peace Research,2025-10-31,3
09516298,Journal of Theoretical Politics,2025-10-31,0
03629805,Legislative Studies Quarterly,2025-10-31,0
10490965,PS: Political Science & Politics,2025-10-31,0
13540688,Party Politics,2025-10-31,2
10471987,Political Analysis,2025-10-31,0
01909320,Political Behavior,2025-10-31,4
09626298,Political Geography,2025-10-31,1
0162895X,Political Psychology,2025-10-31,5
20498470,Political Science Research and Methods,2025-10-31,0
00485829,Public Choice,2025-10-31,2
0033362X,Public Opinion Quarterly,2025-10-31,6
15540626,Quarterly Journal of Political Science,2025-10-31,0
20531680,Research & Politics,2025-10-31,1
00223816,Journal of Politics,2025-10-31,0
01402382,West European Politics,2025-10-31,1
00438871,World Politics,2025-10-31,0
15375927,Perspectives on Politics,2025-10-31,6
19457782,AEJ: Applied Economics,2025-10-31,0
19457731,AEJ: Economic Policy,2025-10-31,13
00028282,American Economic Review,2025-10-31,12
19411383,Annual Review of Economics,2025-10-31,0
00129682,Econometrica,2025-10-31,0
00130133,Economic Journal,2025-10-31,3
02664658,Economic Policy,2025-10-31,0
00142921,European Economic Review,2025-10-31,6
03044076,Journal of Econometrics,2025-10-31,2
00220515,Journal of Economic Literature,2025-10-31,0
08953309,Journal of Economic Perspectives,2025-10-31,0
00223808,Journal of Political Economy,2025-10-31,11
00472727,Journal of Public Economics,2025-10-31,3
15424766,Journal of the European Economic Association,2025-10-31,1
00346535,Review of Economics and Statistics,2025-10-31,41
00335533,Quarterly Journal of Economics,2025-10-31,2
00346527,Review of Economic Studies,2025-10-31,1
00031224,American Sociological Review,2025-10-31,0
03600572,Annual Review of Sociology,2025-10-31,0
02667215,European Sociological Review,2025-10-31,0
00377732,Social Forces,2025-10-31,3
00491241,Sociological Methods & Research,2025-10-31,0
14616696,European Societies,2025-10-31,0
00027162,Annals of the American Academy of Political and Social Science,2025-10-31,0
00280836,Nature,2025-10-31,0
